Address,2019 EUI,2020 EUI,2021 EUI,GFA,postal_code,plan_area
"1 MAJU AVENUE, SINGAPORE 556679",765.0113460090362,735.4095048945783,741.5760918674699,5312.0,556679,SERANGOON
"623 CHOA CHU KANG STREET 62, SINGAPORE 680623",579.2870948930906,136.2666177769924,693.6777928962715,5659.0,680623,CHOA CHU KANG
"5 TAMPINES STREET 32, SINGAPORE 529284",373.48783232323234,512.2794424242425,662.7675383838384,9900.0,529284,TAMPINES
"21 CHOA CHU KANG NORTH 6, SINGAPORE 689578",644.1602665441177,599.4287867647059,594.6201470588236,10880.0,689578,CHOA CHU KANG
"205 HOUGANG STREET 21, SINGAPORE 530205",569.6272707841981,511.5228869398585,554.9008490566038,13568.0,530205,HOUGANG
"51 YISHUN CENTRAL 1, SINGAPORE 768794",512.658272335845,433.6282274847506,533.0099174739864,5574.0,768794,YISHUN
"31 OCEAN WAY, SINGAPORE 098375",477.0170710420666,434.12614417873976,493.9200610926863,5729.0,098375,SOUTHERN ISLANDS
"370 ALEXANDRA ROAD, SINGAPORE 159953",566.7571060352054,489.05947820620275,491.62694991617775,9544.0,159953,QUEENSTOWN
"1 WOODLANDS ROAD, SINGAPORE 677899",476.546336281572,458.85868332269536,480.49230965624145,10967.0,677899,CHOA CHU KANG
"321 ALEXANDRA ROAD, SINGAPORE 159971",566.7943286850292,516.422302639161,477.7871384118934,8677.0,159971,BUKIT MERAH
"9 KING ALBERT PARK, SINGAPORE 598332",418.2300578139115,419.8471598915989,475.72986991869914,5535.0,598332,BUKIT TIMAH
"548 WOODLANDS DRIVE 44, SINGAPORE 730548",446.5339884547069,459.86852309058617,456.2092539964476,11260.0,730548,WOODLANDS
"118 HOLLAND AVENUE, SINGAPORE 278997",493.87009648976874,463.5715238728997,448.1829612377308,6011.0,278997,BUKIT TIMAH
"6 SCOTTS ROAD, SINGAPORE 228209",467.711454650111,430.4678480388126,433.44021873201217,12161.0,228209,ORCHARD
"21 HOUGANG STREET 51, SINGAPORE 538719",440.7233245782403,391.33527831094057,398.5674189312051,9899.0,538719,HOUGANG
"511 CANBERRA ROAD, SINGAPORE 750511",418.1055603367633,405.70082507015894,397.02455940130966,5345.0,750511,SEMBAWANG
"5 ANG MO KIO CENTRAL 2, SINGAPORE 569663",418.03895159709975,343.4479796198315,392.85292181069957,5103.0,569663,ANG MO KIO
"399 YUNG SHENG ROAD, SINGAPORE 610399",401.99289763113364,381.6999856175971,387.4017614213198,11820.0,610399,JURONG WEST
"61 ANG MO KIO AVENUE 8, SINGAPORE 569814",412.88181318681313,365.7843014128729,362.90958202511774,5096.0,569814,ANG MO KIO
"30 WOODLANDS AVENUE 1, SINGAPORE 739065",352.865085,347.13597899999996,349.916121,10000.0,739065,WOODLANDS
"211 HOLLAND AVENUE, SINGAPORE 278967",399.01254626502777,380.2342604349588,349.5658219640687,7403.0,278967,QUEENSTOWN
"511 GUILLEMARD ROAD, SINGAPORE 399849",375.99349653808105,338.4940751730959,344.9669574678536,10110.0,399849,GEYLANG
"799 NEW UPPER CHANGI ROAD, SINGAPORE 467351",348.24861424427974,327.476515468901,327.81939252336446,12412.0,467351,NA
"279 BALESTIER ROAD, SINGAPORE 329727",338.8884286642834,303.6041111472214,316.3898196295092,6154.0,329727,NOVENA
"220 ORCHARD ROAD, SINGAPORE 238852",396.0644179549264,313.49361519836094,316.0885062395232,5369.0,238852,ORCHARD
"18 YISHUN AVENUE 9, SINGAPORE 768897",255.0406350166314,266.7452272956356,311.3054913819172,9921.0,768897,YISHUN
"1 QUEENSWAY, SINGAPORE 149053",326.2136503043846,298.9059189334976,310.4282530631116,12977.0,149053,QUEENSTOWN
"291 NEW BRIDGE ROAD, SINGAPORE 088756",375.548496328438,293.9727419893191,305.7211415220294,5992.0,088756,OUTRAM
"218 ORCHARD ROAD, SINGAPORE 238851",305.6294587628866,274.8991481838637,300.79243008678884,9333.0,238851,ORCHARD
"230 STADIUM BOULEVARD, SINGAPORE 397799",292.20528301886793,244.26050943396226,293.11222641509437,5300.0,397799,KALLANG
"321 ORCHARD ROAD, SINGAPORE 238866",308.1673363621067,224.30345280161538,268.53925458522633,5943.0,238866,ORCHARD
"321 CLEMENTI AVENUE 3, SINGAPORE 129905",319.3111316763617,249.7640705975674,267.75227128503434,7564.0,129905,CLEMENTI
"1187 UPPER SERANGOON ROAD, SINGAPORE 533971",265.10210253184465,228.4735791791162,259.3592357288881,6359.0,533971,HOUGANG
"30 RAFFLES AVENUE, SINGAPORE 039803",430.0161153846154,242.54334615384616,253.80134615384614,13000.0,039803,DOWNTOWN CORE
"470 NORTH BRIDGE ROAD, SINGAPORE 188735",309.59669844861014,248.72013897866842,246.8328021978022,6188.0,188735,DOWNTOWN CORE
"1 BROOKE ROAD, SINGAPORE 429979",237.34138791350955,215.9211143965995,226.81536314914064,5411.0,429979,MARINE PARADE
"510 UPPER JURONG ROAD, SINGAPORE 638365",300.93212110512843,162.3461911907494,219.4735660693795,11329.0,638365,JURONG WEST
"2 ORCHARD LINK, SINGAPORE 237978",328.35581208975725,232.35354831323463,215.37942985803696,13102.0,237978,ORCHARD
"400 BALESTIER ROAD, SINGAPORE 329802",238.24803512623492,220.36148066837418,214.70191120868395,8199.0,329802,NOVENA
"5 KOEK ROAD, SINGAPORE 228796",302.0025324274242,228.95700775512998,212.68065335254957,14571.0,228796,ORCHARD
"100 UPPER CROSS STREET, SINGAPORE 058360",232.16552777554466,179.59110459040116,203.7739368116408,12439.0,058360,OUTRAM
"271 BUKIT TIMAH ROAD, SINGAPORE 259708",222.00361324803632,188.44021135314603,202.36249979755448,12349.0,259708,NEWTON
"211 NEW BRIDGE ROAD, SINGAPORE 059432",307.3574572541053,215.03436600643303,179.46097850008465,5907.0,059432,OUTRAM
"3501 JALAN BUKIT MERAH, SINGAPORE 159460",210.00336398161105,165.16148311013393,177.84702778333002,5003.0,159460,BUKIT MERAH
"66 EAST COAST ROAD, SINGAPORE 428778",107.90781034482761,121.72271206896552,160.99870862068968,5800.0,428778,MARINE PARADE
"190 CLEMENCEAU AVENUE, SINGAPORE 239924",178.60312100213218,146.20399697938876,156.75247334754798,11256.0,239924,MUSEUM
"402 ORCHARD ROAD, SINGAPORE 238876",160.7731900413508,151.6948716402481,152.32794796691934,11608.0,238876,ORCHARD
"756 UPPER SERANGOON ROAD, SINGAPORE 534626",136.81926054437506,130.02997763898526,147.78077029840387,12969.0,534626,HOUGANG
"21 CUSCADEN ROAD, SINGAPORE 249720",222.9914893218434,167.0418902210566,137.5749625327838,5338.0,249720,ORCHARD
"108 DEPOT ROAD, SINGAPORE 100108",163.62491076408256,132.14161275329985,128.84603643799963,10758.0,100108,BUKIT MERAH
"52 TELOK BLANGAH ROAD, SINGAPORE 098829",83.30552835283528,79.08134473447346,78.18757335733572,5555.0,098829,BUKIT MERAH
"87 SCIENCE PARK DRIVE, SINGAPORE 118260",60.7947737704918,51.40063770491803,49.40225573770492,6100.0,118260,QUEENSTOWN
"35 ROCHESTER DRIVE, SINGAPORE 138639",119.06692638678916,103.94673799278986,116.3053843470171,8599.0,138639,QUEENSTOWN
"2 BAYFRONT AVENUE, SINGAPORE 018972",,,,,018972,DOWNTOWN CORE
"8 BAYFRONT AVENUE, SINGAPORE 018955",,,,,018955,DOWNTOWN CORE
"10 BAYFRONT AVENUE, SINGAPORE 018956",,,,,018956,DOWNTOWN CORE
"8A MARINA BOULEVARD, SINGAPORE 018984",,,,,018984,DOWNTOWN CORE
"3 GATEWAY DRIVE, SINGAPORE 608532",,,,,608532,JURONG EAST
"310 ORCHARD ROAD, SINGAPORE 238864",,,,,238864,ORCHARD
"18 AH HOOD ROAD, SINGAPORE 329983",,,,,329983,NOVENA
"1 RAFFLES BOULEVARD, SINGAPORE 039593",,,,,039593,DOWNTOWN CORE
"1 ESPLANADE DRIVE, SINGAPORE 038981",,,,,038981,DOWNTOWN CORE
"36 BEACH ROAD, SINGAPORE 189766",,,,,189766,DOWNTOWN CORE
"333A ORCHARD ROAD, SINGAPORE 238897",,,,,238897,ORCHARD
"60 COLLYER QUAY, SINGAPORE 049322",,,,,049322,DOWNTOWN CORE
"62 COLLYER QUAY, SINGAPORE 049325",,,,,049325,DOWNTOWN CORE
"3 FULLERTON ROAD, SINGAPORE 049215",,,,,049215,DOWNTOWN CORE
"200 VICTORIA STREET, SINGAPORE 188021",,,,,188021,DOWNTOWN CORE
"10 SINARAN DRIVE, SINGAPORE 307506",540.6914853238867,521.5452935222672,526.7847608805668,31616.0,307506,NOVENA
"1 GOLDHILL PLAZA, SINGAPORE 308899",399.4466936708861,336.91489620253157,352.61912278481014,7900.0,308899,NOVENA
"583 ORCHARD ROAD, SINGAPORE 238884",382.58918787288445,344.65627663460367,351.9107715410528,24639.0,238884,ORCHARD
"133 NEW BRIDGE ROAD, SINGAPORE 059413",356.302471566139,314.98744802464586,324.9879014163647,51611.0,059413,OUTRAM
"9 SCOTTS ROAD, SINGAPORE 228210",371.9305540318157,313.08403547266414,324.2368038032547,10938.0,228210,ORCHARD
"277 ORCHARD ROAD, SINGAPORE 238858",369.8760243357338,302.6216786689844,308.8053762105786,48324.0,238858,ORCHARD
"165 TANJONG PAGAR ROAD, SINGAPORE 088539",345.35494704598693,288.80742873596313,286.84428448027643,52095.0,088539,DOWNTOWN CORE
"109 NORTH BRIDGE ROAD, SINGAPORE 179097",208.42561592818944,365.24516559895125,281.9415271216206,80858.0,179097,DOWNTOWN CORE
"30 MERCHANT ROAD, SINGAPORE 058282",367.00220901889094,270.2349939061548,274.9130103595369,13128.0,058282,SINGAPORE RIVER
"391A ORCHARD ROAD, SINGAPORE 238873",288.805312451835,4.362179770406271,256.3052036488392,175179.0,238873,ORCHARD
"581 ORCHARD ROAD, SINGAPORE 238883",286.49276663417635,248.52146924537013,252.44046580823886,38986.0,238883,ORCHARD
"1 KIM SENG PROMENADE, SINGAPORE 237994",195.80524178336034,230.8082821064779,244.67046891990856,135183.0,237994,SINGAPORE RIVER
"501 ORCHARD ROAD, SINGAPORE 238880",260.3949630314233,233.38170055452866,241.9652033271719,43280.0,238880,ORCHARD
"101 THOMSON ROAD, SINGAPORE 307591",274.9072890888639,250.88546863390297,233.43420474017014,65947.0,307591,NOVENA
"401 MACPHERSON ROAD, SINGAPORE 368125",232.35980427582052,191.17888286660641,227.7563256549232,13284.0,368125,TOA PAYOH
"7500A BEACH ROAD, SINGAPORE 199591",261.39697531687796,225.31600853902603,224.46025830553705,74950.0,199591,DOWNTOWN CORE
"20 UPPER CIRCULAR ROAD, SINGAPORE 058416",246.0936059907834,225.73647203602854,224.3908457268538,19096.0,058416,SINGAPORE RIVER
"60 ORCHARD ROAD, SINGAPORE 238889",240.00794333918105,76.24769922735247,210.0917851144041,53582.0,238889,MUSEUM
"545 ORCHARD ROAD, SINGAPORE 238882",228.3433276489313,202.59705320600276,209.30123522055482,17592.0,238882,ORCHARD
"2 SERANGOON ROAD, SINGAPORE 218227",40.897662665824384,170.31964624131396,208.90479198628282,22162.0,218227,ROCHOR
"896 DUNEARN ROAD, SINGAPORE 589472",170.3773829787234,191.56374468085107,208.39182978723403,23500.0,589472,BUKIT TIMAH
"541 ORCHARD ROAD, SINGAPORE 238881",215.07876516216356,187.73939299286792,207.0984954969025,19209.0,238881,ORCHARD
"25 SCOTTS ROAD, SINGAPORE 228220",268.62084191309145,200.14660241577684,204.09790476999171,47107.0,228220,ORCHARD
"2 JURONG EAST STREET 21, SINGAPORE 609601",233.04568503022026,203.30241007492813,202.61785447493716,132527.0,609601,JURONG EAST
"8 WILKIE ROAD, SINGAPORE 228095",283.4093818106341,224.62330923305774,200.04498045456117,28907.0,228095,ROCHOR
"52 CHIN SWEE ROAD, SINGAPORE 169875",226.96664259373077,192.12835740626923,194.3156422864167,6508.0,169875,OUTRAM
"22 MALACCA STREET, SINGAPORE 048980",220.62565356548458,182.81054922545127,183.07381001152223,7811.0,048980,DOWNTOWN CORE
"160 CHANGI ROAD, SINGAPORE 419728",143.0051270849881,152.58275218427323,181.49788721207307,5036.0,419728,GEYLANG
"30 PRINSEP STREET, SINGAPORE 188647",118.39380594629156,167.04994884910485,177.25113491048594,6256.0,188647,ROCHOR
"19 TANGLIN ROAD, SINGAPORE 247909",211.37142388316857,189.70314353694053,176.99326004020185,24377.0,247909,ORCHARD
"101 UPPER CROSS STREET, SINGAPORE 058357",202.30731534576773,172.04181485281987,171.08156495845157,49701.0,058357,OUTRAM
"390 ORCHARD ROAD, SINGAPORE 238871",187.7887393123522,154.9480807713298,152.68910314717118,16491.0,238871,ORCHARD
"60 ALBERT STREET, SINGAPORE 189969",172.2037474731768,139.45896439122998,143.28853988493236,25724.0,189969,ROCHOR
"111 NORTH BRIDGE ROAD, SINGAPORE 179098",183.7273229306107,135.18618109528282,142.07630117280374,50051.0,179098,DOWNTOWN CORE
"1 COLEMAN STREET, SINGAPORE 179803",152.19167549443603,127.61297925069243,138.038222216823,41158.0,179803,DOWNTOWN CORE
"100 ORCHARD ROAD, SINGAPORE 238840",166.62576163599442,133.48424188158546,124.43180275970134,62543.0,238840,ORCHARD
"10 JALAN BESAR, SINGAPORE 208787",128.9677718250483,105.02778895134375,115.34919813806432,22772.0,208787,ROCHOR
"260 ORCHARD ROAD, SINGAPORE 238855",246.28142684725762,198.72061150596755,115.29824326136516,37285.0,238855,ORCHARD
"400 ORCHARD ROAD, SINGAPORE 238875",148.91108902333622,123.41636735265949,102.70934219439835,42809.0,238875,ORCHARD
"809 FRENCH ROAD, SINGAPORE 200809",126.84929057698749,104.01505115137086,87.56398497079722,26881.0,200809,KALLANG
"432 BALESTIER ROAD, SINGAPORE 329813",61.98896632996635,56.606476430976414,64.20997474747475,11880.0,329813,NOVENA
"7500B BEACH ROAD, SINGAPORE 199592",,,,,199592,DOWNTOWN CORE
"7500 BEACH ROAD, SINGAPORE 199590",,,,,199590,DOWNTOWN CORE
"1 HOSPITAL DRIVE, SINGAPORE 169608",578.6332179032568,573.6170325990457,554.584334909897,192613.0,169608,BUKIT MERAH
"6A NAPIER ROAD, SINGAPORE 258500",369.2989134294439,392.12378382217173,416.20137064128966,42243.0,258500,TANGLIN
"321 JOO CHIAT PLACE, SINGAPORE 427990",375.49580953247226,386.470306530835,402.94108149899944,10994.0,427990,BEDOK
"100 BUKIT TIMAH ROAD, SINGAPORE 229899",340.40338150728206,330.7282157510417,354.35374661089475,125033.0,229899,KALLANG
"2 SIMEI STREET 3, SINGAPORE 529889",344.31232954344205,351.1505330641448,350.96586441398364,112932.0,529889,TAMPINES
"38 IRRAWADDY ROAD, SINGAPORE 329563",357.9344959822215,353.97045950377384,350.7245145466618,73797.0,329563,NOVENA
"3 MOUNT ELIZABETH, SINGAPORE 228510",355.74497704049224,350.1219667132512,346.93264606058403,55097.0,228510,NEWTON
"11 JALAN TAN TOCK SENG, SINGAPORE 308433",332.1880742253219,316.4022435337404,343.49422087874234,200309.0,308433,NOVENA
"90 YISHUN CENTRAL, SINGAPORE 768828",318.82294705121024,328.2922421619951,327.1968338903162,103534.0,768828,YISHUN
"820 THOMSON ROAD, SINGAPORE 574623",327.9834629118444,316.2032820928407,320.1624838554461,39487.0,574623,TOA PAYOH
"339 THOMSON ROAD, SINGAPORE 307677",320.3522381142629,323.29373551737916,314.7662924490611,12515.0,307677,NOVENA
"110 SENGKANG EAST WAY, SINGAPORE 544886",275.16113333333334,276.0489333333333,279.3919666666667,288000.0,544886,SENGKANG
"585 NORTH BRIDGE ROAD, SINGAPORE 188770",272.39386264003895,269.8843156356551,275.1933755479786,49272.0,188770,DOWNTOWN CORE
"1 JURONG EAST STREET 21, SINGAPORE 609606",262.0864791770634,263.5851188847213,256.9423847776043,186357.0,609606,JURONG EAST
"17 ANG MO KIO AVENUE 9, SINGAPORE 569766",194.185685347738,178.49175521518177,169.1208465119585,28139.0,569766,ANG MO KIO
"5 LORONG NAPIRI, SINGAPORE 547530",303.5883368673366,226.01704710979996,158.85044251866876,10847.0,547530,HOUGANG
"142 MOULMEIN ROAD, SINGAPORE 308087",,,,,308087,NOVENA
"144 MOULMEIN ROAD, SINGAPORE 308089",,,,,308089,NOVENA
"7 JALAN TAN TOCK SENG, SINGAPORE 308440",,,,,308440,NOVENA
"5 LOWER KENT RIDGE ROAD, SINGAPORE 119074",,,,,119074,QUEENSTOWN
"11 HOSPITAL DRIVE, SINGAPORE 169610",579.9968346870521,604.605530339226,603.6941591017678,16744.0,169610,BUKIT MERAH
"20 COLLEGE ROAD, SINGAPORE 169856",464.164663860525,475.7784055450067,481.3227483368963,75311.0,169856,BUKIT MERAH
"11 THIRD HOSPITAL AVENUE, SINGAPORE 168751",36.63008485471844,343.4768320905117,360.7364361018257,19445.0,168751,BUKIT MERAH
"5 HOSPITAL DRIVE, SINGAPORE 169609",311.8108275520317,309.808628592666,316.9929695242815,48432.0,169609,BUKIT MERAH
"5 SECOND HOSPITAL AVENUE, SINGAPORE 168938",293.77765385785256,293.5394910270709,314.44895062354254,9863.0,168938,BUKIT MERAH
"1 LOWER KENT RIDGE ROAD, SINGAPORE 119082",403.21078964030255,393.51171532121174,280.09470432615115,326965.0,119082,QUEENSTOWN
"2A SIMEI STREET 3, SINGAPORE 529906",226.76011437721607,228.4381287887453,245.08294178199705,43715.0,529906,TAMPINES
"1 MANDALAY ROAD, SINGAPORE 308205",232.80779760697627,215.56519975664165,223.89768809572095,9862.0,308205,NOVENA
"6 NAPIER ROAD, SINGAPORE 258499",214.49229277904908,210.81188024408848,201.9913869819476,15732.0,258499,TANGLIN
"9 LOWER KENT RIDGE ROAD, SINGAPORE119085",,,,,119085,QUEENSTOWN
"21 ANG MO KIO CENTRAL 2, SINGAPORE 569666",199.67331771428573,220.48234971428573,227.459136,8750.0,569666,ANG MO KIO
"1 ORCHARD BOULEVARD, SINGAPORE 248649",241.16561220692222,218.17587325216653,213.22624807273115,18809.0,248649,ORCHARD
"89 HOUGANG AVENUE 4, SINGAPORE 538829",179.22694659233952,177.30636576155368,180.5205718395972,5561.0,538829,HOUGANG
"10 WOODLANDS STREET 31, SINGAPORE 738579",152.0924877042678,160.9674413071066,174.18174175126902,6304.0,738579,WOODLANDS
"50 CHIN SWEE ROAD, SINGAPORE 169874",206.9784193425076,191.55175458715595,170.24598241590215,5232.0,169874,OUTRAM
"2 TECK WHYE CRESCENT, SINGAPORE 688846",154.91653936087295,158.39464536243182,160.87248636009352,6415.0,688846,CHOA CHU KANG
"351 CHAI CHEE STREET, SINGAPORE 468982",163.51434118513066,151.73366764814133,151.38215863084284,5434.0,468982,BEDOK
"1 TAMPINES STREET 41, SINGAPORE 529203",140.9835640722607,145.53331082221848,142.46888401148067,5923.0,529203,TAMPINES
"50 BUKIT BATOK WEST AVENUE 3, SINGAPORE 659164",118.23927338355305,130.26916195856873,142.02730696798494,6372.0,659164,BUKIT BATOK
"21 GEYLANG EAST CENTRAL, SINGAPORE 389707",121.70588909257562,131.65495722578675,138.9757409104797,6546.0,389707,GEYLANG
"26 JURONG WEST STREET 61, SINGAPORE 648201",128.02186451612903,136.39158967741938,138.83195999999998,7750.0,648201,JURONG WEST
"8 SIMEI STREET 3, SINGAPORE 529895",191.2900368219799,192.89766322050698,190.0546098286362,14122.0,529895,TAMPINES
"71 IRRAWADDY ROAD, SINGAPORE 329562",191.24414235535176,176.36573373012,178.2747760757147,20498.0,329562,NOVENA
"2 YISHUN CENTRAL 2, SINGAPORE 768024",153.26963215815954,157.12339324763988,159.1665599943108,56247.0,768024,YISHUN
"31 BUKIT BATOK STREET 52, SINGAPORE 659251",155.2172753483902,156.70465000800897,153.42123978856318,6243.0,659251,BUKIT BATOK
"2 BUKIT BATOK STREET 11, SINGAPORE 659674",165.896448471302,144.44648678853676,142.38569968867247,12527.0,659674,BUKIT BATOK
"20 JURONG EAST AVENUE 1, SINGAPORE 609792",135.40974727272726,133.62152727272726,129.47189090909092,5500.0,609792,JURONG EAST
"50 JURONG WEST STREET 93, SINGAPORE 648967",141.06374133148404,143.14698335644937,129.17241678224687,8652.0,648967,JURONG WEST
"25 GEYLANG EAST CENTRAL, SINGAPORE 389708",124.08234325185973,123.29465993623803,125.40903028692881,7528.0,389708,GEYLANG
"48 HOUGANG AVENUE 8, SINGAPORE 538793",124.02969137273594,134.028667778837,123.96121544327931,8392.0,538793,HOUGANG
"832 THOMSON ROAD, SINGAPORE 574627",121.86544785644567,125.8723778061416,123.38631729108793,13319.0,574627,TOA PAYOH
"11 TAMPINES STREET 44, SINGAPORE 529123",128.51919442292797,115.72306738962045,115.74163439194423,6455.0,529123,TAMPINES
"9 BISHAN STREET 13, SINGAPORE 579804",104.23493362529082,105.01573149035171,106.96936499247298,7307.0,579804,BISHAN
"5 POH HUAT ROAD, SINGAPORE 546703",112.99603038309114,105.78327939233819,100.32585535006605,6056.0,546703,HOUGANG
"130 HOUGANG AVENUE 1, SINGAPORE 538900",101.91119315973572,100.1200187848167,97.230408731701,15438.0,538900,HOUGANG
"35 CHAI CHEE STREET, SINGAPORE 468984",90.50800232558139,92.88576511627907,92.82715348837209,12900.0,468984,BEDOK
"705 SERANGOON ROAD, SINGAPORE 328127",95.08327543166216,92.1880861244019,91.36388703973373,28842.0,328127,KALLANG
"91 GEYLANG EAST AVENUE 2, SINGAPORE 389759",83.67519444444444,90.23538888888888,91.31907407407408,5400.0,389759,GEYLANG
"303 HENDERSON ROAD, SINGAPORE 108925",91.5849705882353,92.22966806722688,90.07343697478991,9520.0,108925,BUKIT MERAH
"31 TAMPINES STREET 61, SINGAPORE528564",87.47203544724454,97.1714760454168,87.80527554693991,10833.0,528564,TAMPINES
"11 JALAN PENJARA, SINGAPORE 149380",96.59636462882096,91.76645742358079,87.76566593886463,10992.0,149380,QUEENSTOWN
"5 SEMBAWANG WALK, SINGAPORE 757717",182.29336368234698,159.7307334344967,85.77025763831544,12110.0,757717,SEMBAWANG
"130 WEST COAST DRIVE, SINGAPORE 127444",97.89845369730477,90.74493780234968,84.84913614374568,5788.0,127444,CLEMENTI
"9 CHOA CHU KANG AVENUE 4, SINGAPORE 689815",82.61151737967914,80.3565340909091,83.12426470588235,8976.0,689815,CHOA CHU KANG
"91 YISHUN CENTRAL, SINGAPORE 768829",99.94827302100163,93.75283521809371,81.08062197092084,6190.0,768829,YISHUN
"100 PUNGGOL FIELD, SINGAPORE 828811",91.60176991150442,85.4933628318584,80.17699115044248,6780.0,828811,PUNGGOL
"10 PASIR RIS WALK, SINGAPORE 518240",75.35397733631785,75.84359063192905,79.44537832594234,7216.0,518240,PASIR RIS
"205 JALAN KAYU, SINGAPORE 799436",91.78804024836455,90.15648796984145,79.0425257789112,18038.0,799436,SENGKANG
"10 BUANGKOK VIEW, SINGAPORE 539747",73.31923540169367,77.59252367529034,77.78916650164824,171698.0,539747,HOUGANG
"2 WOODLANDS RISE, SINGAPORE 737749",81.50547698465644,79.6696931287525,77.29265510340227,8994.0,737749,WOODLANDS
"20 WOODLANDS STREET 82, SINGAPORE 738507",83.24522098409916,77.22207336922499,75.8780267935395,7987.0,738507,WOODLANDS
"70 BUANGKOK VIEW, SINGAPORE 534190",,,74.66785305418333,12753.0,534190,HOUGANG
"10 ANG MO KIO AVENUE 8, SINGAPORE 567727",74.17538405928067,71.32823182119405,74.62634375564792,16599.0,567727,ANG MO KIO
"551 YISHUN RING ROAD, SINGAPORE 768681",77.4082921414829,74.50375906467367,69.98207784519758,6757.0,768681,YISHUN
"36 JURONG WEST STREET 24, SINGAPORE 648141",66.27137208669629,64.30852090323751,67.19740999365195,22054.0,648141,JURONG WEST
"11 SCIENCE PARK ROAD, SINGAPORE 117685",2140.7780532458614,2254.5300938286673,2266.9913418262263,13109.0,117685,QUEENSTOWN
"50 NANYANG AVENUE, SINGAPORE 639798",565.5758497753037,534.8859389190476,541.1514444343208,340237.0,639798,WESTERN WATER CATCHMENT
"11 MANDALAY ROAD, SINGAPORE 308232",300.84482600178956,303.63874150564675,304.1885903605717,41351.0,308232,NOVENA
"10 KENT RIDGE CRESCENT, SINGAPORE 119260",312.9192394980991,289.41806471011813,289.2008153028662,1094906.0,119260,QUEENSTOWN
"469A BUKIT TIMAH ROAD, SINGAPORE 259770",367.191063940542,364.4701756055363,249.52000461361015,34680.0,259770,TANGLIN
"8 SOMAPAH ROAD, SINGAPORE 487372",190.32766196001933,166.8140342561279,174.41539429186076,109703.0,487372,TAMPINES
"10 DOVER DRIVE, SINGAPORE 138683",192.94453455019558,159.3764777053455,164.01719217731423,19175.0,138683,QUEENSTOWN
"41 NAMLY AVENUE, SINGAPORE 267616",131.96444897147967,107.13225678227168,125.34228957567325,10063.0,267616,BUKIT TIMAH
"50 STAMFORD ROAD, SINGAPORE 178899",136.03718428790026,105.54459586127334,110.03098036388107,124821.0,178899,MUSEUM
"461 CLEMENTI ROAD, SINGAPORE 599491",147.1547008974896,104.77684049079754,102.8871629862919,109862.0,599491,BUKIT TIMAH
"510 DOVER ROAD, SINGAPORE 139660",114.93716268656718,94.25153432835822,93.93304626865671,20100.0,139660,QUEENSTOWN
"29B TAMPINES AVENUE 1, SINGAPORE 528694",88.40988431876606,77.83116538131962,76.8179177377892,11670.0,528694,TAMPINES
"1 NANYANG WALK, SINGAPORE 637616",77.65923169988447,69.95922897089993,70.94611165185435,109931.0,637616,WESTERN WATER CATCHMENT
"6 NEPAL PARK, SINGAPORE 139395",105.11560814419227,131.54676101468624,59.35951201602136,14980.0,139395,QUEENSTOWN
"149 SIMS DRIVE, SINGAPORE 387380",74.95812104152006,52.80670613072816,53.74137310096453,24157.0,387380,GEYLANG
"50 NANYANG VIEW, SINGAPORE 639667",,,,,639667,WESTERN WATER CATCHMENT
"60 NANYANG VIEW, SINGAPORE 639673",,,,,639673,WESTERN WATER CATCHMENT
"36 NANYANG AVENUE, SINGAPORE 639801",,,,,639801,WESTERN WATER CATCHMENT
"42 NANYANG AVENUE, SINGAPORE 639815",,,,,639815,WESTERN WATER CATCHMENT
"12 NANYANG HILL, SINGAPORE 637663",,,,,637663,WESTERN WATER CATCHMENT
"31 NANYANG LINK, SINGAPORE 637718",,,,,637718,WESTERN WATER CATCHMENT
"18 NANYANG DRIVE, SINGAPORE 637723",,,,,637723,NA
"76 NANYANG DRIVE, SINGAPORE 637331",,,,,637331,WESTERN WATER CATCHMENT
"21 NANYANG LINK, SINGAPORE 637371",,,,,637371,WESTERN WATER CATCHMENT
"70 NANYANG DRIVE, SINGAPORE 637457",,,,,637457,WESTERN WATER CATCHMENT
"81 NANYANG DRIVE, SINGAPORE 637458",,,,,637458,WESTERN WATER CATCHMENT
"62 NANYANG DRIVE, SINGAPORE 637459",,,,,637459,WESTERN WATER CATCHMENT
"65 NANYANG DRIVE, SINGAPORE 637460",,,,,637460,WESTERN WATER CATCHMENT
"60 NANYANG DRIVE, SINGAPORE 637551",,,,,637551,WESTERN WATER CATCHMENT
"50 NANYANG DRIVE, SINGAPORE 637553",,,,,637553,WESTERN WATER CATCHMENT
"52 NANYANG AVENUE, SINGAPORE 639816",,,,,639816,WESTERN WATER CATCHMENT
"48 NANYANG AVENUE, SINGAPORE639818",,,,,639818,WESTERN WATER CATCHMENT
"46 NANYANG AVENUE, SINGAPORE639817",,,,,639817,WESTERN WATER CATCHMENT
"1C CLUNY ROAD, SINGAPORE 259599",,,,,259599,TANGLIN
"172A ANG MO KIO AVENUE 8, SINGAPORE 567739",,,,,567739,ANG MO KIO
"537 CLEMENTI ROAD, SINGAPORE 599493",,,,,599493,BUKIT TIMAH
"16 COLLEGE AVENUE WEST, SINGAPORE 138527",,,,,138527,QUEENSTOWN
"1 RESEARCH LINK, SINGAPORE 117604",,,,,117604,QUEENSTOWN
"81 VICTORIA STREET, SINGAPORE 188065",,,,,188065,ROCHOR
